timestamp,时域均值,时域标准差,时域方根幅值,时域RMS均方根,时域峰峰值,时域偏度,时域峭度,时域峰值因子,时域裕度因子,时域波形因子,时域脉冲指数,频域均值,频域方差,频域偏度,频域峰度,频域频率中心,频域平均绝对偏差,频域平均幅值,频域根幅值平方和,频域波形因子,频域频带宽度,频域斜度,频域峰值因子
2023-03-16 10:00:00,0.001547605468749999,0.8803911052912651,0.6140487015053234,0.8802204976106972,2.9694700000000003,-0.11359040769150933,-0.34601995171079514,3.4518396336457626,4.948109152501252,1.227785759331391,4.2381195456859535,0.007206631045384796,0.0002507151444872377,7.799684649569383,96.12799273286568,2640.6590264124684,199.8366626804797,3537.57848900766,6930.14859049824,0.5104621412963567,0.07567681426555577,15.853006781105533,610.6641171508486
2023-03-16 10:00:01,0.0013716289062499943,0.8372489996089064,0.5654439899676054,0.8370865822002683,2.6368150000000004,-0.10014341880458143,-0.0887738102204465,3.4278413500044755,5.07459633652555,1.2531349770148066,4.295547891348262,0.006958029852896388,0.00022530146706563418,8.093519291449393,104.07662825828179,2804.9536742979753,200.53504156887297,3694.22768644109,7049.018428163199,0.5240768944058094,0.07149317416768494,15.376399955632992,617.1164726515697
2023-03-16 10:00:02,0.009870546875000002,0.8691033970753463,0.5907295759729856,0.8689896935734029,2.808445,-0.034323453671246076,-0.07761603254414995,3.4351270470480575,5.053225911506605,1.2493105503231023,4.291540461577382,0.007111409396251428,0.0002443675543197509,8.492094447908702,107.26424738109945,2754.003421224508,205.79323171920572,3679.656765824947,7199.612514508594,0.5110909452987554,0.07472511839789371,15.857539915422883,631.2296294409421
2023-03-16 10:00:03,0.006854042968749988,0.8826756882125557,0.557297772104176,0.8818399156339395,2.7254899999999997,-0.2505192244648974,0.40795503123104515,3.418284823082673,5.408921676859889,1.299777584458107,4.443009990336204,0.019001920263242066,0.0011576655128834488,4.0113333540672675,24.362916030315564,2652.901343297048,338.0989494886393,3612.9822425883476,7366.386416163616,0.49046873710841443,0.12744497655101153,10.549729547002116,257.50952851561794
2023-03-16 12:00:00,-0.0007305195312500012,0.9304691481982686,0.6367756014220596,0.9302876850166473,2.9845099999999998,-0.0923357064188065,-0.25430598034373064,3.470335093108567,5.069933572816314,1.2411720539627897,4.307282935452709,0.00774184592442594,0.0002781242287843562,7.4318207908455785,87.80668102027644,2646.155004585127,199.90790607959644,3487.707785741388,6932.459180074996,0.5030982073094094,0.07554655934108391,17.002452958790617,644.6653333173319
2023-03-16 12:00:01,-0.003633316406249994,0.9286724547787389,0.629695342097967,0.9284981645358936,2.885445,-0.1251343861608308,0.025120223920258145,3.1740719718849495,4.680231538923297,1.2527794828007865,3.9764122433104996,0.007608655521374899,0.00027886446961457783,7.8306044252088975,98.45751983907444,2653.8949459232513,199.15646041467238,3500.867917236674,6908.462277686599,0.5067506742483063,0.07504308364602155,16.701847508360615,633.4602821090119
2023-03-16 12:00:02,0.002296710937500001,0.8625736222103376,0.5813419391703621,0.8624081925773044,2.7796250000000002,-0.04148319429092949,-0.11335552844166141,3.5606920556065367,5.282209648218949,1.2531685738830596,4.462147385361183,0.007097115377060835,0.00024015540476440624,7.760413442006035,97.79525597016153,2697.941312711934,197.72190446785552,3575.935635777869,7101.829823251783,0.5035231376665853,0.07328621402409534,17.309404693085558,686.9754880351823
2023-03-16 12:00:03,-0.0005140624999999972,0.8559895411295572,0.5823825507258562,0.8551533597870491,2.15014,-0.06786264780153595,-0.41475557197007795,2.5797711892862876,3.7880599225550515,1.2435883866759754,3.2081734912776967,0.017617327341982122,0.0011179246958549567,4.408417606718529,29.283583219699878,2585.1979665303093,308.9009395122745,3478.4328640081903,6943.33365544896,0.5009744650940692,0.11948831134462866,10.656451578256936,265.26465517059137
2023-03-16 14:00:00,0.00178039453125,0.9398157367524959,0.6467486472586719,0.939633847787202,2.9106,-0.08251784981702523,-0.2380518671670555,3.119353359718255,4.531977009033781,1.2390463806575123,3.865023490350754,0.007855758964347054,0.0002831732220108591,7.238739263555766,87.35514995757224,2597.6924909765867,199.95606121858617,3440.577737221605,6870.989601411333,0.5007397677497423,0.07697449252101965,16.890951483648223,632.1622218728197
2023-03-16 14:00:01,-3.616796875000328e-05,0.9602134813241533,0.6642730060964246,0.9600259219916807,3.18815,0.07939928483954803,-0.23269309413836803,3.4966972485864707,5.053524633985678,1.2371043920740166,4.3257795239794525,0.008068452350430104,0.00029491941362578113,7.054264990966467,82.06718481753602,2662.9993553878912,217.21256941719844,3597.108926456762,7590.3509652614575,0.47390548117202325,0.08156688771918962,18.654468692991276,703.0633435240503
2023-03-16 14:00:02,0.0028621953124999995,0.991114323027679,0.6573190329639702,0.9909248607063299,3.424755,0.028710923079426458,-0.06123666291809515,3.4818078916101616,5.24891236519104,1.2630024712945094,4.39753197167636,0.008420661360718753,0.0003126563246206251,6.699760900677931,70.88071792190881,2729.5115029685962,227.57975539661655,3687.9375742677394,7780.81327230665,0.47397841911896144,0.08337746704826213,18.33541039233989,667.8502385309741
2023-03-16 14:00:03,0.008197988281249999,0.9665099393766983,0.6687024276965833,0.9656004219557149,2.554875,0.2872407704119514,-0.221232341308101,2.87727711880331,4.154762843571767,1.2360052185581758,3.556329534078924,0.020396443992793455,0.0014049097467630572,3.767144098571015,20.03699691930022,2597.3683154719906,359.8078644794465,3618.506641811338,7892.496842429153,0.45847425904039185,0.13852785619049282,11.975850962951474,278.7125356763878
2023-03-16 16:00:00,-0.0033774843749999985,0.949541993071941,0.6551631767745062,0.9493625254823957,2.826605,0.1278516239057585,-0.21770600813056973,3.14342510884725,4.554972113500082,1.2381530217046395,3.892041297021458,0.008096908398730262,0.0002865015998936938,6.6012097648271935,70.29278286872517,2689.662244354498,220.621871212557,3639.466234352805,7603.550218947636,0.47865354072147137,0.08202586465108554,17.972624612979757,670.1162012068019
2023-03-16 16:00:01,0.0007734453125000006,0.9341858962710787,0.6329424097022824,0.9340037405103181,2.9147600000000002,0.15620919062996794,-0.09946953664589442,3.340393474543621,4.929263629952571,1.2516625412423232,4.181045385096542,0.007847118096094587,0.0002791892879292966,6.553478686186076,69.29469984176913,2661.722077689326,202.92865746497526,3511.773905993923,7047.567531460539,0.4982958858240472,0.07623961162810061,17.337233502430408,660.2993536626799
2023-03-16 16:00:02,0.0010946874999999978,0.9515644441610561,0.6502149402773022,0.9513792033688842,3.26525,0.10856988926175382,-0.27027421963081055,3.453207709782328,5.052652279258438,1.2410458491346257,4.285589094425045,0.008004381775639299,0.00028949282386838516,6.871779796682348,78.42753243930834,2650.5033171637733,202.37039636530366,3484.4780992966216,7028.268361423568,0.4957804568792596,0.07635168575523775,17.60000509958396,675.4625113149166
2023-03-16 16:00:03,0.013516347656249997,0.9838783483603797,0.6477358114524867,0.9830099890621145,2.751695,0.030019892033978344,-0.14469607656258665,2.9305500778771543,4.447430494139526,1.2647205351984983,3.7063268629187953,0.01996000854346259,0.0014885609821071622,3.8898408593941576,20.155594851864596,2617.88644836947,329.19577433106394,3504.6652804081195,7357.140394962775,0.4763624305453875,0.1257486834603162,11.854226727862414,293.59440515847047
2023-03-16 18:00:00,-0.005315394531249997,0.9515787579417707,0.6584723058954713,0.9514077328960976,3.16255,0.16214377742803746,-0.1729908489605294,3.5573181539082714,5.1398668853618625,1.236205028950967,4.397574591439976,0.007825616252679742,0.00029233332372983036,7.253854428116128,84.40559293846391,2662.448246639034,206.3454839072471,3539.7088509795162,7115.822547035455,0.4974419791362286,0.07750215771056929,16.98459561049724,646.1652322530409
2023-03-16 18:00:01,0.008003550781249999,1.003262877702323,0.6716825984574302,1.0030988387585298,3.1318799999999998,0.09880405048412633,-0.019946634995968715,3.3747621562294565,5.0399102310740425,1.2592432308955088,4.2496464011142745,0.008260817203321382,0.00032478358042323436,6.7813798846216935,70.48264202113546,2688.3309018696323,205.36559318750253,3511.7735388120727,7013.191170012555,0.500738316364159,0.07639148627301741,17.125254620238625,649.6184921624263
2023-03-16 18:00:02,0.0060915781249999985,1.0006122496257304,0.6795733151478904,1.0004353442170424,3.347315,0.08145922759518437,-0.13047506093129702,3.5619093433657367,5.24367264071355,1.248185572732703,4.445923853770928,0.008095521573072013,0.0003254132118733847,7.098522863491433,78.65785931262116,2638.754729034813,204.2370803984139,3480.7473167703492,7066.439544573236,0.4925744138635466,0.07739903908125574,17.70039551676198,672.9250077998635
2023-03-16 18:00:03,0.00870869140625,0.8897406698427676,0.6007562549561054,0.8889140183459332,2.3047750000000002,0.10063885174980727,-0.3099890203391036,2.6265644953428833,3.886418128381523,1.2481497172918916,3.2783457323111396,0.018558426731905504,0.0011987337935658014,4.022994904139104,23.820797856611527,2642.62746158364,313.8830694496483,3506.0317512798506,7018.073221337791,0.4995718398349123,0.118776889293941,10.99346937038645,268.7858108208722
2023-03-16 20:00:00,0.0037253320312499983,0.9730610738137249,0.6578739031880182,0.9728781367815493,2.8994,0.009806152253106612,-0.12916854384745458,3.016431235373667,4.460763659690716,1.252404265215262,3.7777913449105225,0.007829901508024003,0.00030841060758096835,7.0202232731309655,73.8548458576781,2643.030379670887,200.12312873253123,3478.580572233338,6847.801357488113,0.5079850291553052,0.07571730172751581,16.479702916669797,614.5984495458857
2023-03-16 20:00:01,0.00327709375,0.9360827629843734,0.6471616472120955,0.9359056538865426,2.592735,0.11766264820784744,-0.3784448046036659,2.8005600661941767,4.0500854945456854,1.234360452662154,3.4569005910149966,0.007927359353702798,0.0002793087499310032,6.768923439931305,73.10217363915949,2678.098982932967,208.36616370568268,3556.5434205748356,7278.716638464122,0.48862232138292166,0.07780375745391115,17.93938886758459,688.4913144008146
2023-03-16 20:00:02,-0.0009030390624999981,0.9395213329295307,0.6436050111215461,0.9393382488171443,3.14594,-0.0654894676812504,-0.18585617516804342,3.4077394421347837,4.973578428828425,1.2423429596353808,4.233581104207949,0.007817700358236517,0.00028355368846819096,6.595851016358702,69.74677927362713,2621.4104408303047,201.53588143260242,3473.7981262167123,6926.377479150721,0.5015317367084435,0.07688070448394492,16.802103389822964,630.3286589074834
2023-03-16 20:00:03,0.0069002734375,0.8723784429458118,0.5809170447053753,0.8715534103765887,2.60956,0.10262736084913915,0.1538449644835458,3.06413808747083,4.597145193690147,1.2671959411163862,3.8828633474631626,0.017916405262349853,0.0011625110318287343,4.2786650971314915,26.7205304395394,2681.0608464653724,328.55483954582024,3634.9959549360715,7590.536009952635,0.4788852790066342,0.12254658076073759,12.01257652010607,299.43293499567994
2023-03-16 22:00:00,-0.00904124609375,1.0122935225727763,0.6989808480869728,1.0121361724707743,3.43421,-0.0024227732626533258,-0.27164028217422054,3.6758097390372915,5.3226351053571,1.2377036675117756,4.549563195081959,0.008223816404608135,0.00033250082092717515,7.7646845871299,95.05201367776714,2638.5628252066904,206.56187834544804,3485.7332122420685,6945.6439136077015,0.5018588997073291,0.07828575327906666,16.324287298483032,615.7622093128522
2023-03-16 22:00:01,0.002089644531250006,1.0031671335346533,0.6805335888708658,1.0029733601532347,3.5022,0.13264915908054808,0.06803982413899412,4.130897354409297,6.088134469415861,1.2521301937652234,5.172421304800762,0.007857822963250386,0.0003312043015366476,8.691595151445778,115.22672622800172,2654.3344711730006,203.40632317743905,3508.6798628131432,6950.373949213717,0.5048188613232923,0.0766317603853255,16.34146528773592,627.3395342817255
2023-03-16 22:00:02,-0.0010135546875,0.9692993744991261,0.6700572887475255,0.9691105697421815,3.09488,-0.06752905923240039,-0.1834584394297849,3.493564207952768,5.052776914535881,1.2363839227289928,4.31938661973425,0.0077981672861227504,0.0003060535017398047,7.826454916897016,93.69453442248778,2782.7326794509922,209.82385693856824,3659.138314004745,7267.16961862984,0.5035162939673675,0.07540208892072399,16.965709470935163,648.2839274797337
2023-03-16 22:00:03,-0.00522644531250001,0.9979336654736016,0.6703351745769937,0.9969723439976125,2.58197,-0.05553527481827629,-0.25752683607096305,2.7182699864405566,4.042813360808846,1.2514181643526703,3.401692436646399,0.020662623021325734,0.0015143172635542017,4.0404834732649055,22.612523509471412,2736.945961720235,332.3848344250382,3582.9750542529114,7039.485335216868,0.5089825297778718,0.12144369639513325,9.969180136096902,246.7699934835525
2023-03-17 00:00:00,-0.0008830585937500045,0.8426992377645405,0.5677656027249283,0.8425350947590171,2.924075,0.017387628729184697,-0.023833734715274613,3.789883673526142,5.623993395646058,1.254024117216024,4.752605528045042,0.006946273472459828,0.00022904014073935443,8.708419961809705,113.30774645822898,2824.320768249167,198.77407027836236,3696.6055422384893,7021.454528745591,0.5264729020325796,0.07037942450197857,15.4045575542125,627.6412544766314
2023-03-17 00:00:01,-0.0029117421874999957,0.8606410274589607,0.5802876386909757,0.8604778435772439,2.7758000000000003,-0.18223065835847607,0.05462410080258495,3.515825564343452,5.213431750544452,1.2562735048682558,4.416838504223162,0.007046062124705506,0.00023957704702688053,8.573132855760479,110.95073153495274,2829.2857085160563,207.7043991647261,3758.6679810719306,7357.804762503502,0.5108409508535314,0.07341230987720425,16.238619752993518,654.8483010503074
2023-03-17 00:00:02,-0.006053921874999999,0.9318998263023228,0.6271419789829777,0.9317374645882938,3.11049,-0.010315304916533308,0.01568067599183154,3.498367430615554,5.197483359806269,1.256070407233329,4.394195803225093,0.007397608724291604,0.0002843761595919909,8.001118825965003,95.61663115772544,2673.2987357951574,207.1637123952786,3598.328627604092,7244.214208551465,0.49671759061961873,0.07749366339847497,16.77431072694645,659.0154513668008
2023-03-17 00:00:03,-0.019179765625000005,0.8556875776784956,0.5834634668539488,0.8550666719468247,2.526115,-0.29344612440839407,-0.05957951472648482,3.1237914979407693,4.577921586765965,1.247741995752645,3.89768583795576,0.01858480836534526,0.0010818888330170176,3.995790183189701,23.823438762888134,2771.4517852682543,335.0671523972333,3704.3083428923755,7465.189801831981,0.49621087222502047,0.1208995062365126,10.753037993795322,274.2806161114956
2023-03-17 02:00:00,-0.0017684453125000027,0.8978694342328759,0.610349133986425,0.897695793885309,3.111495,-0.1001074234764958,-0.2136447423480048,3.7422476777575304,5.504062859987146,1.2441480961000408,4.655910323416831,0.006789561895848656,0.0002686888060007032,9.86778579826086,139.5979860639762,2747.951908656033,195.57319728975577,3631.077223868147,6990.223773571681,0.5194507846224262,0.07117053128684724,16.000967160404127,641.4289319919151
2023-03-17 02:00:01,0.0016715351562499952,0.8715131922427634,0.5921997790924325,0.8713445614842409,2.89994,-0.11542314602257846,-0.1348896471150609,3.5364425695743913,5.203412950816105,1.248421419697723,4.414970653387525,0.006500167092893741,0.0002543253862297571,10.07448122994269,141.35385030661087,2752.22629533394,192.79595040483224,3645.9713334952444,7011.360637696043,0.5200090997877015,0.07005090778025556,16.1894810554855,657.3327256904549
2023-03-17 02:00:02,-0.006849429687500008,0.8699814679270617,0.6093180256442151,0.8698385009626518,2.7901350000000003,-0.18595388340133803,-0.3467229783994994,3.3333544063537546,4.758565934323804,1.2255932012918698,4.085336497923459,0.006939907946276397,0.0002473736513555147,9.09144333928154,125.22817102069536,2750.400618505979,199.77185236339218,3649.017180165935,7099.947249211189,0.5139499002012085,0.0726337287081867,16.289213355296717,640.9773826334649
2023-03-17 02:00:03,-0.013278984374999997,0.8688098081170443,0.5700249142941227,0.8680625183821278,2.5656049999999997,-0.6001637447778638,0.3659221687124732,3.641339112177336,5.545213763005851,1.2726534747980824,4.634162874030651,0.018108583117969965,0.0011434775526744144,4.549716239561,29.90968900634396,2655.817449061478,323.1552886883355,3580.531871677955,7087.943506516256,0.5051580713624786,0.12167827604360881,10.00783224696348,252.63054708058036
2023-03-17 04:00:00,0.0043380781249999995,0.826973798650509,0.5641123067075081,0.8268236448837842,2.735935,-0.05255639602949327,-0.13033457329677045,3.3995762184511356,4.982784396968357,1.246613830292979,4.237958731056291,0.006577440508238222,0.00022377576045919207,9.461068563165677,129.67862555320846,2812.624570127903,197.25560895063646,3718.3998906791935,7088.991395694794,0.5245315846958722,0.07013222135852505,15.701534324585761,631.4024393297148
2023-03-17 04:00:01,-0.0013495664062499982,0.8499574982636249,0.5729846771200733,0.8497925463574321,2.7294099999999997,-0.1294038988239887,-0.08970700604888604,3.4926524276098014,5.179946547467667,1.253754187969113,4.378927608236278,0.006817317993594875,0.00023561226925954305,8.402411212591668,105.33577524262235,2770.618326655528,198.97341486614218,3672.0098822007863,7156.512468486398,0.5131004659560686,0.07181552686339414,16.39934325467094,670.5413287261208
2023-03-17 04:00:02,-0.00285031640625,0.831433798207445,0.557076618768747,0.8312762795913347,2.5372450000000004,-0.23225293933508862,-0.03194951799307644,3.3095134163487545,4.938494826942363,1.2605572557622788,4.17183115002103,0.006749084426001209,0.0002243764485833211,8.843430499858776,115.15024880265608,2837.693838545609,200.55147584503425,3743.256028856106,7266.776549521077,0.5151191870765324,0.0706741062481293,16.532864350232032,679.4220053909154
2023-03-17 04:00:03,0.015724277343749996,0.7753748773170483,0.5235010818104563,0.7747768855691971,2.076685,-0.1089564981161872,-0.098869696887399,2.8112222248342635,4.160583570271613,1.251472758704993,3.518168033046124,0.016035037654276885,0.0009148149177807237,5.012797007612048,35.92255490343549,2704.0242729892307,299.37534080926673,3591.811111154242,6981.771262753201,0.5144555695079938,0.11071473869512083,10.357169264640897,284.94821247973164
2023-03-17 06:00:00,-0.001266992187499999,0.9023679852664637,0.629351396528105,0.9021926139539421,2.70927,0.00739217294671389,-0.2933276869549779,3.0336315745317357,4.34879467194092,1.230695894435458,3.7334779240059817,0.006949239416648867,0.00026965718237049205,10.16734325984932,144.85907666236608,2831.1565569587237,209.7673555951486,3787.7978879632533,7507.251533809622,0.5045518817245626,0.07409246058101578,16.756923327911675,673.9618730368661
2023-03-17 06:00:01,0.0014527695312499954,0.9297824003088345,0.6390937128548438,0.9296019196312734,2.98733,-0.12348475298640611,-0.2220668843699909,3.3706578416305892,4.902833398255753,1.239477973532605,4.1778561510160666,0.007244617715542284,0.0002850770808233254,8.961169513524949,117.25820686563894,2681.815181730798,199.53785146675602,3562.01988924042,7009.818904758912,0.5081472057462415,0.07440402784877133,16.443665157571647,644.9511064433732
2023-03-17 06:00:02,0.000452476562500001,0.9008892948718248,0.6207871007057213,0.900713436396567,3.025695,-0.1735073290900426,-0.13055431724532163,3.476111128669218,5.043564849270626,1.239128367583631,4.307347908407182,0.0069744884391829505,0.00026826451019650987,9.962905348852901,147.79733975389166,2732.7658037863575,195.35321216788174,3597.192035101027,6965.790126875809,0.516408328356339,0.0714855301164893,16.207461070836988,658.6553649337812
2023-03-17 06:00:03,0.007981914062499987,1.0027738644124007,0.703571754384198,1.0018259123544588,2.562895,-0.260981162145762,-0.24195825413268723,2.924350392489587,4.1640244676454,1.229042504932927,3.59415093168699,0.020365326489856755,0.001545392536975867,4.158252764323634,23.95141689087609,2476.181913943329,315.94065979375966,3321.57664866382,6794.52258438636,0.4888609328191385,0.12759186149236626,10.496399090558635,266.5985621324859
2023-03-17 08:00:00,0.00038752343750000153,0.8843020391250616,0.6009326954119747,0.8841293919408798,2.888,-0.08164203691443937,-0.15049992285777547,3.31858665342979,4.882510175267679,1.2480224836189329,4.1416707573180895,0.006953405275213961,0.0002569957085356431,9.192896173383486,124.1127372465882,2820.249399247715,194.59987004755908,3660.5916150074117,6930.46856190349,0.5281881855910203,0.0690009437106759,15.624329092602585,648.0264955696056
2023-03-17 08:00:01,-0.004405187499999998,0.9133321278517907,0.6213402763467736,0.9131643508202159,2.980315,-0.1458565617512301,-0.1691238872253389,3.365505888660194,4.946178635110394,1.2473183028313688,4.197857093212611,0.007206759763746616,0.00027378516244826623,8.371540569554963,102.7693918874775,2751.464043784989,197.0550649412823,3599.812262532772,6859.146317047077,0.5248192845203108,0.0716182591542094,15.334735285652522,613.8166414280241
2023-03-17 08:00:02,0.0011464570312499996,0.9197259320142741,0.6121683308027096,0.9195469951776652,3.12019,0.027571714200409044,0.09042306717458448,3.451699604963369,5.1848484155298795,1.2653049396679574,4.367452560410087,0.007238821442423696,0.000277898420999883,8.388550748056423,105.39235543958425,2715.260410267778,200.0534244883158,3591.8453453170496,7038.085043825207,0.5103441238562922,0.07367743577441496,16.23263889427682,655.9620031944031
2023-03-17 08:00:03,-0.013405097656249997,0.9797570975262305,0.6488796767196496,0.978891625917799,2.89934,-0.00016337765660579911,-0.10601535248524074,3.0577950824674374,4.6129507632787865,1.262558068197627,3.8606438522642916,0.02046583153708461,0.0014523392962042577,4.053745077518384,23.94958609181017,2569.727461944133,329.81542503530557,3452.3343677803427,6918.46758767865,0.4990027522754794,0.1283464608288783,9.929927633293357,237.58315475334277
2023-03-17 10:00:00,0.004997734374999995,0.9829867971991201,0.6655411299225136,0.9828074960618242,3.060365,-0.12060446485414542,-0.150668391091068,3.344022113353172,4.938132073644552,1.24902667012087,4.176772805052067,0.007301084443450204,0.0003239932112922525,9.972525643018697,135.609067246656,2836.834451129622,201.93772988979586,3692.281594601163,7066.536734354076,0.5225022855469045,0.07118417848083615,15.633412074363239,642.0460054368896
2023-03-17 10:00:01,0.0045500078125,0.976942913632739,0.675823995467423,0.9767626834340954,2.9924150000000003,-0.036471411944214646,-0.2758836072715236,3.3197726069955746,4.798039166628415,1.2341672723251031,4.097154703115325,0.007466022956779933,0.00031693218315911794,9.19749761173655,120.95932283171467,2756.439592073147,199.96204608087973,3599.101379386733,6873.788211259435,0.5235979446517302,0.07254359814592787,15.221623941189492,609.094747101681
2023-03-17 10:00:02,-0.005834742187500001,0.9488566991635615,0.651626997474208,0.9486893004216149,3.3514299999999997,-0.12539918377823006,-0.14183074131867768,3.6326118556079807,5.288639073209063,1.2405582507046955,4.506466609082175,0.0076243293132738504,0.00029342313293409625,7.916192626884045,91.20949956096352,2834.3817354036437,219.59774279925188,3789.277786042013,7541.95307951697,0.5024265924344228,0.0774764175397775,16.14348718562559,633.1168123889024
2023-03-17 10:00:03,0.006071425781250011,0.97754652752673,0.6724808134876764,0.9766102983703417,2.971575,-0.1320876727719683,-0.08346864523774045,3.3566203484339083,4.874652085609388,1.237925948580843,4.155247428860806,0.019593644473468758,0.001478844585594096,4.561496125743652,27.80964131896304,2701.050540607252,313.07487449537695,3506.8655766128572,6600.67381645277,0.531289028079479,0.11590855846221643,8.907840434649376,230.2244407674901
