timestamp,表面温度,高频加速度RMS,高频加速度峭度,高频加速度有效值,速度有效值,速度RMS
2022-09-14 02:27:10,28.0,0.08814961,2.527712,,,0.2124832
2022-09-14 02:32:10,28.0,0.07558003,2.611816,,,0.2376159
2022-09-14 02:37:10,28.0,0.09246086,2.29638,,,0.1886915
2022-09-14 02:42:10,28.0,0.07054017,2.65653,,,0.1797402
2022-09-14 02:47:10,28.0,0.07205701,2.558502,,,0.2354499
2022-09-14 02:52:10,28.0,0.06823209,2.59746,,,0.2245533
2022-09-14 02:57:10,28.0,0.06256337,2.48874,,,0.1892641
2022-09-14 03:02:10,28.0,0.06883587,2.496744,,,0.2340272
2022-09-14 03:07:10,28.0,0.06868017,2.474467,,,0.1829366
2022-09-14 03:12:10,28.0,0.07244097,2.809053,,,0.2148125
2022-09-14 03:17:10,28.0,0.06137054,2.470957,,,0.1763737
2022-09-14 03:22:10,28.0,0.07978636,2.583148,,,0.1815449
2022-09-14 03:27:10,28.0,0.06408048,2.5218,,,0.1837865
2022-09-14 03:32:10,28.0,0.0682728,2.632804,,,0.1657795
2022-09-14 03:37:10,28.0,0.06666059,2.532776,,,0.1599295
2022-09-14 03:42:10,28.0,0.06411593,2.497525,,,0.2087884
2022-09-14 03:47:10,28.0,0.06022114,2.45673,,,0.167972
2022-09-14 03:52:10,28.0,0.06295697,2.386221,,,0.1492246
2022-09-14 03:57:10,28.0,0.07749078,2.593521,,,0.1393933
2022-09-14 04:02:10,28.0,0.06713897,2.615579,,,0.1716122
2022-09-14 04:07:10,28.0,0.07475851,2.464229,,,0.2001849
2022-09-14 04:12:10,27.0,0.06864027,2.383395,,,0.2495425
2022-09-14 04:22:10,27.0,0.07135931,2.4315,,,0.2096126
2022-09-14 04:27:10,27.0,0.07049306,2.541349,,,0.1597366
2022-09-14 04:32:10,27.0,0.07052949,2.441493,,,0.1634203
2022-09-14 04:37:10,27.0,0.06579766,2.445874,,,0.1974624
2022-09-14 04:42:10,27.0,0.06385182,2.502212,,,0.1895134
2022-09-14 04:47:10,27.0,0.06534427,2.449005,,,0.1687378
2022-09-14 04:52:10,27.0,0.07053058,2.465739,,,0.164798
2022-09-14 04:57:10,27.0,0.06775174,2.340946,,,0.1565714
2022-09-14 05:02:10,27.0,0.06575256,2.284573,,,0.1751627
2022-09-14 05:07:10,27.0,0.06735902,2.436727,,,0.1299176
2022-09-14 05:12:10,27.0,0.06850243,2.30073,,,0.174042
2022-09-14 05:17:10,26.0,0.0720389,2.462926,,,0.1542113
2022-09-14 05:22:10,26.0,0.07133991,2.652087,,,0.1403679
2022-09-14 05:27:10,26.0,0.06950649,2.345356,,,0.1618168
2022-09-14 05:32:10,26.0,0.0698498,2.527834,,,0.1747334
2022-09-14 05:37:10,26.0,0.06690824,2.439209,,,0.2279566
2022-09-14 05:42:10,26.0,0.07177136,2.543854,,,0.2278289
2022-09-14 05:47:10,26.0,0.06141815,2.652156,,,0.244055
2022-09-14 05:52:10,26.0,0.07420871,2.833123,,,0.1980336
2022-09-14 05:57:10,26.0,0.06462603,2.399778,,,0.1691886
2022-09-14 06:02:10,26.0,0.06604551,2.354098,,,0.1603183
2022-09-14 06:07:10,26.0,0.06426293,2.519674,,,0.2329571
2022-09-14 06:12:10,26.0,0.06339832,2.587015,,,0.1618681
2022-09-14 06:17:10,26.0,0.06650492,2.670165,,,0.1709583
2022-09-14 06:22:10,26.0,0.06773975,2.358482,,,0.1892603
2022-09-14 06:27:10,26.0,0.06422723,2.270816,,,0.1611775
2022-09-14 06:32:10,26.0,0.06132535,2.398303,,,0.1795915
2022-09-14 06:37:10,26.0,0.06976777,2.560778,,,0.2147425
2022-09-14 06:42:10,26.0,0.07345899,2.459735,,,0.2175959
2022-09-14 06:47:10,26.0,0.07564639,2.609776,,,0.131561
2022-09-14 06:52:10,26.0,0.06748766,2.446548,,,0.1718542
2022-09-14 06:57:10,26.0,0.06764646,2.743206,,,0.205157
2022-09-14 07:02:10,26.0,0.07989544,2.497593,,,0.2047297
2022-09-14 07:07:10,26.0,0.06358057,2.360314,,,0.2481133
2022-09-14 07:12:10,26.0,0.06327701,2.453665,,,0.2050686
2022-09-14 07:17:10,26.0,0.06530046,2.523565,,,0.1838259
2022-09-14 07:22:10,26.0,0.06290698,2.399196,,,0.1622775
2022-09-14 07:27:10,26.0,0.06193915,2.454041,,,0.1852324
2022-09-14 07:32:10,26.0,0.06261501,2.420533,,,0.1943997
2022-09-14 07:37:10,26.0,0.07107522,2.537708,,,0.2261163
2022-09-14 07:42:10,26.0,0.06048712,2.449178,,,0.1725622
2022-09-14 07:47:10,26.0,0.0800271,2.495999,,,0.2381424
2022-09-14 07:52:10,26.0,0.06970043,2.726863,,,0.2166374
2022-09-14 07:57:10,26.0,0.06809626,2.628198,,,0.24089
2022-09-14 08:02:10,26.0,0.07399596,2.564366,,,0.2799771
2022-09-14 08:07:10,26.0,0.06875291,2.602508,,,0.2258682
2022-09-14 08:12:10,26.0,0.06763926,2.690752,,,0.2186607
2022-09-14 08:17:10,26.0,0.06714905,2.441492,,,0.2204422
2022-09-14 08:22:10,26.0,0.06581156,2.446406,,,0.2003658
2022-09-14 08:27:10,26.0,0.07098791,2.55554,,,0.1846822
2022-09-14 08:32:10,26.0,0.06753024,2.588789,,,0.1523449
2022-09-14 08:37:10,26.0,0.07383203,2.776747,,,0.2137868
2022-09-14 08:42:10,26.0,0.06366534,2.324718,,,0.2449613
2022-09-14 08:47:10,26.0,0.07425271,2.640741,,,0.1506024
2022-09-14 08:52:10,26.0,0.07167542,2.681766,,,0.1326493
2022-09-14 08:57:10,26.0,0.06443992,2.708961,,,0.1710896
2022-09-14 09:02:10,26.0,0.06317406,2.795589,,,0.2061581
2022-09-14 09:07:10,26.0,0.07657564,2.664597,,,0.1834184
2022-09-14 09:12:10,26.0,0.06902297,2.705073,,,0.1758195
2022-09-14 09:17:10,26.0,0.06792333,2.66713,,,0.1966848
2022-09-14 09:22:10,26.0,0.06778713,2.4556,,,0.2226885
2022-09-14 09:27:10,26.0,0.07225816,2.638903,,,0.2231154
2022-09-14 09:32:10,26.0,0.06196533,2.26744,,,0.1086311
2022-09-14 09:37:10,26.0,0.06353536,2.294663,,,0.1199906
2022-09-14 09:42:10,26.0,0.06107433,2.344327,,,0.1752977
2022-09-14 09:47:10,26.0,0.06120335,2.378821,,,0.1567295
2022-09-14 09:52:10,26.0,0.0604075,2.277481,,,0.1580295
2022-09-14 09:57:10,26.0,0.06046172,2.412693,,,0.1578938
2022-09-14 10:02:10,26.0,0.06020693,2.420816,,,0.1439292
2022-09-14 10:07:10,26.0,0.05664356,2.506775,,,0.1282666
2022-09-14 10:12:10,26.0,0.0578567,2.434161,,,0.1510134
2022-09-14 10:17:10,26.0,0.06162075,2.402785,,,0.1409473
2022-09-14 10:22:10,26.0,0.08423446,2.522228,,,0.1642694
2022-09-14 10:27:10,26.0,0.0632942,2.623532,,,0.1654925
2022-09-14 10:32:10,26.0,0.06067318,2.485322,,,0.1672045
2022-09-14 10:37:10,27.0,0.06034325,2.61068,,,0.1756364
2022-09-14 10:42:10,27.0,0.07501397,2.694458,,,0.1731108
2022-09-14 10:47:10,27.0,0.06152801,2.824487,,,0.1998888
2022-09-14 10:52:10,27.0,0.06596021,2.67543,,,0.2196717
2022-09-14 10:57:10,27.0,0.06114387,2.443889,,,0.1777731
2022-09-14 11:02:10,27.0,0.07460164,2.718367,,,0.1851525
2022-09-14 11:07:10,27.0,0.07220218,2.650416,,,0.1585788
2022-09-14 11:12:10,27.0,0.06001817,2.648381,,,0.1323136
2022-09-14 11:17:10,27.0,0.06672265,2.858637,,,0.1825048
2022-09-14 11:22:10,28.0,0.06093048,2.618743,,,0.1946671
2022-09-14 11:27:10,28.0,0.05901622,2.692504,,,0.1369764
2022-09-14 11:32:10,28.0,0.06127179,2.640393,,,0.1933749
2022-09-14 11:37:10,28.0,0.06274097,2.621408,,,0.2459933
2022-09-14 11:42:10,28.0,0.06152804,2.719178,,,0.1446388
2022-09-14 11:47:10,28.0,0.05784208,2.495047,,,0.1354791
2022-09-14 11:52:10,28.0,0.06168618,2.706761,,,0.1913065
2022-09-14 11:57:10,28.0,0.06484782,2.66167,,,0.1871071
2022-09-14 12:02:10,28.0,0.06499252,2.708617,,,0.222349
2022-09-14 12:07:10,28.0,0.0610147,2.315137,,,0.1323373
2022-09-14 12:12:10,28.0,0.06131848,2.504528,,,0.1307901
2022-09-14 12:17:10,28.0,0.06276596,2.320848,,,0.1082815
2022-09-14 12:22:10,28.0,0.05982465,2.532117,,,0.1351259
2022-09-14 12:27:10,28.0,0.06295731,2.398736,,,0.1133421
2022-09-14 12:32:10,28.0,0.06136652,2.316351,,,0.1232123
2022-09-14 12:37:10,28.0,0.05995539,2.389956,,,0.1439843
2022-09-14 12:42:10,28.0,0.06303562,2.322083,,,0.1315658
2022-09-14 12:47:10,28.0,0.06214189,2.296537,,,0.1832364
2022-09-14 12:52:10,28.0,0.06240352,2.337728,,,0.1612889
2022-09-14 12:57:10,28.0,0.06022781,2.470313,,,0.2108919
2022-09-14 13:02:10,28.0,0.05922139,2.282855,,,0.1401909
2022-09-14 13:07:10,28.0,0.057205,2.414541,,,0.1520885
2022-09-14 13:12:10,28.0,0.05931713,2.519067,,,0.08805472
2022-09-14 13:17:10,28.0,0.05931323,2.367549,,,0.1356891
2022-09-14 13:22:10,28.0,0.06439727,2.489906,,,0.1509209
2022-09-14 13:27:10,28.0,0.06997721,2.806362,,,0.1912059
2022-09-14 13:32:10,28.0,0.06088534,2.74655,,,0.2074813
2022-09-14 13:37:10,28.0,0.06261015,2.648373,,,0.1748381
2022-09-14 13:42:10,29.0,0.06649064,2.649793,,,0.124384
2022-09-14 13:47:10,29.0,0.06879408,2.843203,,,0.2157093
2022-09-14 13:52:10,29.0,0.06555496,2.584428,,,0.1370187
2022-09-14 13:57:10,29.0,0.06787939,2.53813,,,0.166517
2022-09-14 14:02:10,29.0,0.06899187,2.575314,,,0.1768654
2022-09-14 14:07:10,29.0,0.06463022,2.764843,,,0.1959541
2022-09-14 14:12:10,29.0,0.06424782,2.85221,,,0.2309817
2022-09-14 14:17:10,30.0,0.06684798,2.857289,,,0.2120742
2022-09-14 14:22:10,30.0,0.07730994,2.952711,,,0.2745575
2022-09-14 14:27:10,30.0,0.06238365,2.640523,,,0.1980574
2022-09-14 14:32:10,30.0,0.07291163,2.416011,,,0.1804032
2022-09-14 14:37:10,30.0,0.06670882,2.588359,,,0.190683
2022-09-14 14:42:10,30.0,0.06130328,2.878864,,,0.1665093
2022-09-14 14:47:10,30.0,0.0657121,2.770972,,,0.1665535
2022-09-14 14:52:10,30.0,0.07621075,2.770048,,,0.2092186
2022-09-14 14:57:10,30.0,0.06814201,2.854272,,,0.1940159
2022-09-14 15:02:10,31.0,0.07185462,3.129992,,,0.1907245
2022-09-14 15:07:10,31.0,0.06432156,2.634436,,,0.1915495
2022-09-14 15:12:10,31.0,0.08355112,2.916101,,,0.1484297
2022-09-14 15:17:10,31.0,0.06146326,2.807391,,,0.1455836
2022-09-14 15:22:10,31.0,0.06122934,2.54007,,,0.1667202
2022-09-14 15:27:10,31.0,0.07786512,2.730875,,,0.1997179
2022-09-14 15:32:10,31.0,0.06316911,2.391734,,,0.1602214
2022-09-14 15:37:10,31.0,0.05705069,2.580852,,,0.1999689
2022-09-14 15:42:10,31.0,0.06222021,2.662119,,,0.2135264
2022-09-14 15:47:10,31.0,0.08130256,2.684894,,,0.270271
2022-09-14 15:52:10,31.0,0.07606477,2.678312,,,0.1816872
2022-09-14 15:57:10,31.0,0.06569397,2.411653,,,0.1712684
2022-09-14 16:02:10,31.0,0.06307284,2.370925,,,0.1186512
2022-09-14 16:07:10,31.0,0.06177093,2.677014,,,0.1936964
2022-09-14 16:12:10,31.0,0.06543975,2.911001,,,0.1643973
2022-09-14 16:17:10,31.0,0.06258609,2.753,,,0.1526754
2022-09-14 16:22:10,31.0,0.06679644,2.868972,,,0.1938852
2022-09-14 16:27:10,31.0,0.05636842,2.456743,,,0.1535527
2022-09-14 16:32:10,31.0,0.06185403,2.441355,,,0.1860127
2022-09-14 16:37:10,31.0,0.06555332,2.919334,,,0.2040625
2022-09-14 16:42:10,31.0,0.06053368,2.624002,,,0.1837877
2022-09-14 16:47:10,32.0,0.07650647,2.674824,,,0.1688281
2022-09-14 16:52:10,32.0,0.06068802,2.59313,,,0.1917715
2022-09-14 16:57:10,32.0,0.06100226,2.515025,,,0.191611
2022-09-14 17:02:10,32.0,0.06495302,2.488953,,,0.1695153
2022-09-14 17:07:10,32.0,0.07213706,2.728235,,,0.1531376
2022-09-14 17:12:10,32.0,0.06321476,2.518998,,,0.174416
2022-09-14 17:17:10,32.0,0.0826292,2.592818,,,0.1486003
2022-09-14 17:22:10,32.0,0.06817615,2.681859,,,0.1739353
2022-09-14 17:27:10,32.0,0.06828834,2.815575,,,0.2596734
2022-09-14 17:32:10,32.0,0.06493152,2.468513,,,0.1848371
2022-09-14 17:37:10,32.0,0.06503118,2.668265,,,0.1736084
2022-09-14 17:42:10,32.0,0.06646256,2.672863,,,0.2117005
2022-09-14 17:47:10,32.0,0.06884179,2.457305,,,0.2056533
2022-09-14 17:52:10,32.0,0.06296863,2.59164,,,0.1899419
2022-09-14 17:57:10,32.0,0.06057895,2.621581,,,0.2200999
2022-09-14 18:02:10,32.0,0.07061231,2.741508,,,0.1989196
2022-09-14 18:07:10,32.0,0.06999759,2.47762,,,0.1660206
2022-09-14 18:12:10,32.0,0.06230624,2.522766,,,0.2131451
2022-09-14 18:17:10,32.0,0.0682299,2.685423,,,0.1707912
2022-09-14 18:22:10,32.0,0.06689589,2.636351,,,0.2596301
2022-09-14 18:27:10,32.0,0.06445493,2.575133,,,0.1192096
2022-09-14 18:32:10,32.0,0.06571569,2.698451,,,0.1830051
2022-09-14 18:37:10,32.0,0.06282362,2.515343,,,0.1357628
2022-09-14 18:42:10,32.0,0.0660626,2.497056,,,0.1522231
2022-09-14 18:47:10,31.0,0.06941396,2.513411,,,0.1472029
2022-09-14 18:52:10,31.0,0.06425368,2.42056,,,0.2309385
2022-09-14 18:57:10,31.0,0.07124205,2.651986,,,0.1861796
2022-09-14 19:02:10,31.0,0.06336863,2.603381,,,0.1577275
2022-09-14 19:07:10,31.0,0.07496364,2.771755,,,0.2403566
2022-09-14 19:12:10,31.0,0.06850944,2.564052,,,0.1515006
2022-09-14 19:17:10,31.0,0.06290863,2.563558,,,0.1843925
2022-09-14 19:22:10,31.0,0.0791478,2.650206,,,0.1904231
2022-09-14 19:27:10,31.0,0.06722637,2.582616,,,0.1884203
2022-09-14 19:32:10,31.0,0.07899776,2.800391,,,0.228453
2022-09-14 19:37:10,31.0,0.06966465,2.40382,,,0.2350473
2022-09-14 19:42:10,31.0,0.07184603,2.577049,,,0.2040463
2022-09-14 19:47:10,31.0,0.06819326,2.435748,,,0.1883712
2022-09-14 19:52:10,31.0,0.06096339,2.237035,,,0.1807914
2022-09-14 19:57:10,31.0,0.06316572,2.191008,,,0.198738
2022-09-14 20:02:10,30.0,0.06659334,2.220965,,,0.1170977
2022-09-14 20:07:10,30.0,0.06286537,2.206339,,,0.1787655
2022-09-14 20:12:10,30.0,0.06391793,2.267348,,,0.1532747
2022-09-14 20:17:10,30.0,0.06508312,2.413834,,,0.1021839
2022-09-14 20:22:10,30.0,0.06115284,2.52811,,,0.1781238
2022-09-14 20:27:10,30.0,0.06189571,2.346138,,,0.1596106
2022-09-14 20:32:10,30.0,0.06267744,2.307361,,,0.1395067
2022-09-14 20:37:10,30.0,0.06178881,2.401857,,,0.1080234
2022-09-14 20:42:10,30.0,0.0614601,2.407355,,,0.1489577
2022-09-14 20:47:10,30.0,0.06233235,2.211238,,,0.0765731
2022-09-14 20:52:10,30.0,0.06286978,2.304225,,,0.1502965
2022-09-14 20:57:10,30.0,0.06361453,2.300663,,,0.1183371
2022-09-14 21:02:10,29.0,0.06298983,2.353295,,,0.0957066
2022-09-14 21:07:10,29.0,0.06169939,2.264436,,,0.172113
2022-09-14 21:12:10,29.0,0.06488755,2.331557,,,0.1641797
2022-09-14 21:17:10,29.0,0.05985755,2.354819,,,0.0894658
2022-09-14 21:22:10,29.0,0.06963687,2.604562,,,0.2061974
2022-09-14 21:27:10,29.0,0.06567161,2.458423,,,0.1521098
2022-09-14 21:32:10,29.0,0.08220336,2.618391,,,0.1637396
2022-09-14 21:37:10,29.0,0.07683586,2.648101,,,0.1929754
2022-09-14 21:42:10,29.0,0.0643215,2.421733,,,0.1985505
2022-09-14 21:47:10,29.0,0.06677645,2.712364,,,0.1750348
2022-09-14 21:52:10,29.0,0.06199015,2.502901,,,0.2348936
2022-09-14 21:57:10,29.0,0.06230652,2.54614,,,0.1714606
2022-09-14 22:02:10,29.0,0.06318567,2.339269,,,0.1953067
2022-09-14 22:07:10,29.0,0.07366159,2.795504,,,0.2530079
2022-09-14 22:12:10,29.0,0.06979858,2.575787,,,0.1784495
2022-09-14 22:17:10,29.0,0.07361882,2.475639,,,0.244453
2022-09-14 22:22:10,29.0,0.06729086,2.597326,,,0.168253
2022-09-14 22:27:10,29.0,0.06521437,2.530638,,,0.2123729
2022-09-14 22:32:10,29.0,0.06592208,2.523485,,,0.2242051
2022-09-14 22:37:10,29.0,0.07014433,2.516613,,,0.1753707
2022-09-14 22:42:10,29.0,0.06635267,2.370664,,,0.1658089
2022-09-14 22:47:10,29.0,0.07533471,2.44909,,,0.2346839
2022-09-14 22:52:10,29.0,0.06897633,2.568758,,,0.1369766
2022-09-14 22:57:10,29.0,0.06592212,2.353597,,,0.1727433
2022-09-14 23:02:10,29.0,0.06637584,2.510204,,,0.2026085
2022-09-14 23:07:10,29.0,0.07321008,2.557762,,,0.1781634
2022-09-14 23:12:10,29.0,0.06484143,2.389044,,,0.1866886
2022-09-14 23:17:10,28.0,0.06585997,2.477823,,,0.1652827
2022-09-14 23:22:10,28.0,0.06809174,2.409858,,,0.1861765
2022-09-14 23:27:10,28.0,0.06846932,2.382729,,,0.2139842
2022-09-14 23:32:10,28.0,0.07461043,2.93824,,,0.1810713
2022-09-14 23:37:10,28.0,0.07213503,2.623206,,,0.2035102
2022-09-14 23:42:10,28.0,0.06888127,2.514621,,,0.1781066
2022-09-14 23:47:10,28.0,0.07404088,2.551471,,,0.1852368
2022-09-14 23:52:10,28.0,0.06644526,2.399579,,,0.248876
2022-09-14 23:57:10,28.0,0.07109825,2.454916,,,0.1769885
2022-09-15 00:02:10,28.0,0.06178941,2.342119,,,0.1940194
2022-09-15 00:07:10,28.0,0.06216756,2.563338,,,0.1883729
2022-09-15 00:12:10,28.0,0.0748084,2.79483,,,0.1613497
2022-09-15 00:22:10,28.0,0.0672135,2.445898,,,0.1345817
2022-09-15 00:27:10,28.0,0.06670558,2.669792,,,0.1936695
2022-09-15 02:02:10,27.0,0.06289133,2.266751,,,0.0790356
2022-09-15 02:07:10,27.0,0.06238324,2.228149,,,0.1541113
2022-09-15 02:12:10,27.0,0.06549636,2.202379,,,0.1534035
2022-09-15 02:17:10,27.0,0.06339806,2.38993,,,0.1817566
2022-09-15 02:22:10,26.0,0.06438901,2.185917,,,0.1720472
2022-09-15 02:27:10,26.0,0.06408071,2.135899,,,0.1390153
2022-09-15 02:32:10,26.0,0.06202246,2.422069,,,0.1151605
2022-09-15 02:37:10,26.0,0.0635597,2.159442,,,0.1465856
2022-09-15 02:42:10,26.0,0.06681214,2.130836,,,0.1358098
2022-09-15 02:47:10,26.0,0.06264047,2.295316,,,0.11503
2022-09-15 02:52:10,26.0,0.06748355,2.4226,,,0.1944674
2022-09-15 02:57:10,26.0,0.06393729,2.650458,,,0.1915059
2022-09-15 03:02:10,26.0,0.08493231,2.495239,,,0.2079415
2022-09-15 03:07:10,26.0,0.06424175,2.523266,,,0.1494608
2022-09-15 03:12:10,26.0,0.06244361,2.422204,,,0.1847734
2022-09-15 03:17:10,26.0,0.06430487,3.038507,,,0.2070555
2022-09-15 03:22:10,26.0,0.06529143,2.575368,,,0.1872999
2022-09-15 03:27:10,26.0,0.07128222,2.799079,,,0.2184188
2022-09-15 03:32:10,26.0,0.08027531,2.46664,,,0.2020169
2022-09-15 03:37:10,26.0,0.07411551,2.411389,,,0.2393272
2022-09-15 03:42:10,26.0,0.06013903,2.575165,,,0.1689042
2022-09-15 03:47:10,26.0,0.07110193,2.66919,,,0.1769159
2022-09-15 03:52:10,26.0,0.06401385,2.258312,,,0.2443065
2022-09-15 03:57:10,26.0,0.06740836,2.682428,,,0.2083336
2022-09-15 04:02:10,26.0,0.07031699,2.703438,,,0.1829795
2022-09-15 04:07:10,26.0,0.08030661,2.535156,,,0.1741987
2022-09-15 04:12:10,26.0,0.06824437,2.712897,,,0.2488192
2022-09-15 04:17:10,26.0,0.06490979,2.426118,,,0.172368
2022-09-15 04:22:10,26.0,0.06744516,2.608656,,,0.2084458
2022-09-15 04:27:10,26.0,0.08016473,2.54727,,,0.2161843
2022-09-15 04:32:10,26.0,0.08108158,2.461463,,,0.2301
2022-09-15 04:37:10,26.0,0.07405244,2.680908,,,0.2086237
2022-09-15 04:42:10,26.0,0.06503699,2.48463,,,0.2246596
2022-09-15 04:47:10,26.0,0.0778915,2.523605,,,0.1929635
2022-09-15 04:52:10,26.0,0.07596508,2.594684,,,0.1615714
2022-09-15 04:57:10,26.0,0.07330216,2.892027,,,0.2017522
2022-09-15 05:02:10,26.0,0.06842338,2.442969,,,0.1733566
2022-09-15 05:07:10,26.0,0.06609247,2.406001,,,0.1718052
2022-09-15 05:12:10,26.0,0.06997544,2.744001,,,0.1715136
2022-09-15 05:17:10,26.0,0.06854611,2.638425,,,0.2447843
2022-09-15 05:22:10,26.0,0.09243412,2.414477,,,0.1547398
2022-09-15 05:27:10,26.0,0.07744097,2.564053,,,0.2020385
2022-09-15 05:32:10,26.0,0.06909712,2.592565,,,0.1826831
2022-09-15 05:37:10,26.0,0.07607967,2.760993,,,0.1668981
2022-09-15 05:42:10,26.0,0.06327373,2.416782,,,0.2313066
2022-09-15 05:47:10,26.0,0.06448254,2.416938,,,0.2330319
2022-09-15 05:52:10,26.0,0.08551826,2.389269,,,0.1747032
2022-09-15 05:57:10,26.0,0.06711098,2.407144,,,0.1540017
2022-09-15 06:02:10,26.0,0.0695705,2.456105,,,0.2093133
2022-09-15 06:07:10,26.0,0.06537758,2.380211,,,0.1889604
2022-09-15 06:12:10,26.0,0.06197523,2.35173,,,0.1476147
2022-09-15 06:17:10,26.0,0.06311394,2.287628,,,0.1174283
2022-09-15 06:22:10,25.0,0.06552267,2.310036,,,0.1636191
2022-09-15 06:27:10,25.0,0.06471285,2.232044,,,0.08549487
2022-09-15 06:32:10,25.0,0.06354557,2.273569,,,0.08678091
2022-09-15 06:37:10,25.0,0.06322343,2.243826,,,0.105256
2022-09-15 06:42:10,25.0,0.06426895,2.271976,,,0.1625793
2022-09-15 06:47:10,25.0,0.06570534,2.298497,,,0.1756879
2022-09-15 06:52:10,25.0,0.06577972,2.331861,,,0.1501235
2022-09-15 06:57:10,25.0,0.06423516,2.320968,,,0.1323808
2022-09-15 07:02:10,25.0,0.06620367,2.386995,,,0.1123026
2022-09-15 07:07:10,24.0,0.06432489,2.369435,,,0.1252888
2022-09-15 07:12:10,24.0,0.05985878,2.340896,,,0.1399114
2022-09-15 07:17:10,24.0,0.06479025,2.230061,,,0.1043918
2022-09-15 07:22:10,24.0,0.07074887,2.383468,,,0.1771257
2022-09-15 07:27:10,24.0,0.07291231,2.575663,,,0.2238303
2022-09-15 07:32:10,24.0,0.06620852,2.495949,,,0.1793163
2022-09-15 07:37:10,24.0,0.06789322,2.530107,,,0.2328794
2022-09-15 07:42:10,24.0,0.0634293,2.808607,,,0.2096186
2022-09-15 07:47:10,24.0,0.06649005,2.794363,,,0.1865285
2022-09-15 07:52:10,24.0,0.06461056,2.628743,,,0.1991656
2022-09-15 07:57:10,25.0,0.06462038,2.409113,,,0.2237413
2022-09-15 08:02:10,25.0,0.06348701,2.378599,,,0.1755052
2022-09-15 08:07:10,25.0,0.0613857,2.332611,,,0.1371268
2022-09-15 08:12:10,24.0,0.06371057,2.210466,,,0.1271318
2022-09-15 08:17:10,24.0,0.06220229,2.321102,,,0.1408014
2022-09-15 08:22:10,24.0,0.06301436,2.279949,,,0.1147653
2022-09-15 08:27:10,24.0,0.0632963,2.244203,,,0.1227444
2022-09-15 08:32:10,24.0,0.06241035,2.350745,,,0.1335887
2022-09-15 08:37:10,24.0,0.06172852,2.436568,,,0.1216447
2022-09-15 08:42:10,24.0,0.05838765,2.333577,,,0.1366893
2022-09-15 08:47:10,24.0,0.0595291,2.341759,,,0.1487089
2022-09-15 08:52:10,24.0,0.06086298,2.507603,,,0.1349622
2022-09-15 08:57:10,24.0,0.06121559,2.373883,,,0.1472478
2022-09-15 09:02:10,24.0,0.06182112,2.225368,,,0.1176416
2022-09-15 09:07:10,24.0,0.0630555,2.179421,,,0.120841
2022-09-15 09:12:10,24.0,0.0799155,2.616334,,,0.1752754
2022-09-15 09:17:10,24.0,0.06545623,2.912917,,,0.1895748
2022-09-15 09:22:10,25.0,0.06772927,2.609302,,,0.1941499
2022-09-15 09:27:10,25.0,0.06557546,2.742571,,,0.1773864
2022-09-15 09:32:10,25.0,0.06032344,2.599,,,0.189958
2022-09-15 09:37:10,25.0,0.06181944,2.73048,,,0.1883522
2022-09-15 09:42:10,25.0,0.05784805,2.619475,,,0.161937
2022-09-15 09:47:10,25.0,0.06125186,2.518003,,,0.1721686
2022-09-15 09:52:10,25.0,0.06182545,2.680866,,,0.1637413
2022-09-15 09:57:10,26.0,0.06855883,2.601813,,,0.1960488
2022-09-15 10:02:10,26.0,0.06374112,2.709232,,,0.1557676
2022-09-15 10:07:10,26.0,0.06500661,3.150739,,,0.2074837
2022-09-15 10:12:10,26.0,0.06347627,2.693723,,,0.1324928
2022-09-15 10:17:10,26.0,0.06230577,2.33341,,,0.2191762
2022-09-15 10:22:10,26.0,0.06360152,2.393459,,,0.2305435
2022-09-15 10:27:10,26.0,0.06276692,2.357277,,,0.205994
2022-09-15 10:32:10,26.0,0.06796115,2.518,,,0.1590593
2022-09-15 10:37:10,26.0,0.06494525,2.802071,,,0.1953381
2022-09-15 10:42:10,26.0,0.06695325,2.875076,,,0.1836589
2022-09-15 10:47:10,26.0,0.06298571,2.440835,,,0.2422302
2022-09-15 10:52:10,27.0,0.06387529,2.673268,,,0.1575767
2022-09-15 10:57:10,27.0,0.07099669,2.498496,,,0.08568831
2022-09-15 11:02:10,27.0,0.06087136,2.596641,,,0.1835273
2022-09-15 11:07:10,27.0,0.06034463,2.678697,,,0.1433375
2022-09-15 11:12:10,27.0,0.05700193,2.65409,,,0.2070423
2022-09-15 11:17:10,27.0,0.06280571,2.625574,,,0.184071
2022-09-15 11:22:10,28.0,0.05764103,2.792964,,,0.2401305
2022-09-15 11:27:10,28.0,0.0621577,2.771134,,,0.1290518
2022-09-15 11:32:10,28.0,0.07388819,2.789393,,,0.1629962
2022-09-15 11:37:10,28.0,0.07363085,2.816172,,,0.2004284
2022-09-15 11:42:10,28.0,0.06517548,2.580418,,,0.2405318
2022-09-15 11:47:10,28.0,0.06637934,2.75372,,,0.1760239
2022-09-15 11:52:10,28.0,0.06764748,2.717269,,,0.2662602
2022-09-15 11:57:10,28.0,0.0686975,2.914655,,,0.2378091
2022-09-15 12:02:10,28.0,0.067714,2.772515,,,0.2045463
2022-09-15 12:07:10,28.0,0.0633848,2.757643,,,0.1777587
2022-09-15 12:12:10,28.0,0.06107582,2.601537,,,0.1620128
2022-09-15 12:17:10,28.0,0.06810323,2.717746,,,0.1302051
2022-09-15 12:22:10,28.0,0.07112251,2.536401,,,0.1977215
