timestamp,低频加速度RMS_x,高频加速度有效值_x,低频加速度有效值_x,高频加速度峭度,低频加速度RMS_y,高频加速度有效值_y,低频加速度RMS,速度RMS,低频加速度有效值_y,速度有效值
2022-10-28 08:00:00,0.3769850410486111,1.2650102158333334,0.7764112846666668,3.00581622181944,4.131491913534446,5.682187633333334,0.41998837209302314,0.7041976744186047,0.515046888,0.722733925
2022-10-29 08:00:00,0.3717808613159722,1.2470921241666664,0.7630566076666666,2.926432845083331,4.221396107805835,5.231284273958334,0.40431547619047603,0.7022380952380948,0.42092340376923076,0.6719399709230769
2022-10-30 08:00:00,0.3850982135159724,1.2843841483333334,0.7906425972500001,2.885394669763889,4.254384919601942,5.176112464616667,0.41793617021276597,0.722858156028369,0.481350794,0.6976146473076923
2022-10-31 08:00:00,0.3698897736371527,1.283310575,0.7793396268333334,2.858496388041666,4.296202519909307,5.6876671041666675,0.5003333333333334,0.7220666666666666,0.452373654,0.763966441
2022-11-01 08:00:00,0.36879448757291666,1.3224003616666666,0.8064992273333332,2.8879893913888868,4.2396558422929145,5.20870527,0.3818545454545455,0.7086727272727272,0.26022253933333334,0.7263230666666667
2022-11-02 08:00:00,0.37418445970208347,1.3087343125000002,0.79311456675,2.8213322678749972,4.392970235773608,5.927100992499999,0.389891156462585,0.7053809523809526,0.4123999046363637,0.7304150981818182
2022-11-03 08:00:00,0.2877345378576392,1.0774599021916667,0.6417442514083334,2.9403802876666663,3.20289435388792,4.2059685031916665,0.277875,0.7121428571428572,0.5494876,0.784582
2022-11-04 08:00:00,0.32567900577951375,1.2337638633333334,0.7121829295000001,3.2269627221111103,0.9235046090568052,0.8529740288,0.40506508875739644,0.6805917159763316,0.4394171107,0.6669095023
2022-11-05 08:00:00,0.3086884944166665,0.9665481101166667,0.5669004626833334,3.104297322999999,1.1672262069140287,1.705636708275,0.36219791666666684,0.6444270833333334,0.3523648899166667,0.6985858795
2022-11-06 08:00:00,0.33490852325381937,1.3064500566666666,0.7698337965,3.1939387780138904,2.3571698731970816,2.771606101208333,0.042749999999999976,0.16065625,0.07409418371666666,0.08147096466666666
2022-11-07 08:00:00,0.19038922125470392,0.7297559150083331,0.4407883566583333,3.0506236976805554,3.9125794124575,5.072637855,0.39345652173913026,0.6671630434782607,0.41827925716666664,0.693526397
2022-11-08 08:00:00,0.16705955689860624,0.7061862078333334,0.44440836309166665,3.065397466722221,3.296202363031893,4.144298343333333,0.4292797927461142,0.6860414507772024,0.45844301975,0.6722440433333334
2022-11-09 08:00:00,0.21027535757351906,1.127963737741667,0.7715849665,3.319623607763888,0.9782237348141664,0.9244671785666664,0.4147616580310881,0.700300518134715,0.3773791133333333,0.65739726875
2022-11-10 08:00:00,0.1860687541536585,0.9069395808083333,0.6176781862833333,2.9739538544583346,3.739499868038474,4.611628804683333,0.4474895833333328,0.6941093749999999,0.49691398600000003,0.6717532707499999
2022-11-11 08:00:00,0.19485471249097222,0.65130824065,0.42413358003333324,2.8666903063888887,4.150973214125004,5.483692691666666,0.41443750000000024,0.6793906250000004,0.42758015708333347,0.70589330375
2022-11-12 08:00:00,0.4371861577989585,1.4157248319833335,0.927829326841667,3.020667034833335,2.805172014730139,4.09244043095,0.3981093750000002,0.6895520833333336,0.4279350235833334,0.6595650795
2022-11-13 08:00:00,0.43251078407951365,1.4634478050000002,0.9721441924166668,3.1680934285555553,0.01959822154069443,0.03486608423333333,0.43025520833333336,0.6845156250000007,0.47018902333333346,0.6477775954166666
2022-11-14 08:00:00,0.3398061424805556,1.103553443075,0.7245563359333332,3.0408846210138885,0.019953430360138896,0.035547548850000006,0.414796875,0.6669375,0.4166623465833334,0.6446982634166666
2022-11-15 08:00:00,0.19851413602986095,0.7359513301833333,0.4641915690166667,3.079691577541672,2.5351294969572202,3.1499597476499996,0.40468229166666675,0.6768333333333332,0.4148289609166667,0.6493509080000001
2022-11-16 08:00:00,0.2184543220829862,0.7184423649,0.4496789824333334,3.151012417158774,3.809508913759805,4.985745899166666,0.37467187500000004,0.6745416666666667,0.4333392540833334,0.6952711833333334
